time,ref,room,processed
47.014762,0.019104,0.019226,-0.061850
47.014785,0.034180,0.015106,-0.062534
47.014807,0.045959,0.009766,-0.060455
47.014830,0.055969,0.006165,-0.056431
47.014853,0.064117,0.006134,-0.051919
47.014875,0.069885,0.008148,-0.047624
47.014898,0.073334,0.008179,-0.044453
47.014921,0.073334,0.006287,-0.042172
47.014943,0.070526,0.008362,-0.041328
47.014966,0.066925,0.016968,-0.042976
47.014989,0.061096,0.027588,-0.044817
47.015011,0.051086,0.035950,-0.045694
47.015034,0.039398,0.041992,-0.047858
47.015057,0.030243,0.049011,-0.050780
47.015079,0.024384,0.057129,-0.053162
47.015102,0.018066,0.062592,-0.055287
47.015125,0.011078,0.063141,-0.056624
47.015147,0.005524,0.062347,-0.055711
47.015170,0.001343,0.063171,-0.052768
47.015193,-0.001923,0.066101,-0.048487
47.015215,-0.003082,0.069763,-0.044757
47.015238,-0.003143,0.073456,-0.041823
47.015261,-0.002350,0.077423,-0.038678
47.015283,0.000366,0.082184,-0.036768
47.015306,0.002045,0.086578,-0.037135
47.015329,-0.000519,0.089417,-0.038743
47.015351,-0.007996,0.090973,-0.040015
47.015374,-0.019012,0.091888,-0.039019
47.015397,-0.028900,0.091492,-0.035694
47.015420,-0.034393,0.089050,-0.032356
47.015442,-0.039246,0.084015,-0.029169
47.015465,-0.044128,0.077850,-0.026107
47.015488,-0.044342,0.073151,-0.024088
47.015510,-0.041504,0.070770,-0.021770
47.015533,-0.039276,0.067627,-0.019952
47.015556,-0.037018,0.061249,-0.019810
47.015578,-0.033997,0.053772,-0.019004
47.015601,-0.031097,0.048187,-0.017207
47.015624,-0.028625,0.044556,-0.017193
47.015646,-0.026459,0.041748,-0.019441
47.015669,-0.021515,0.038727,-0.023605
47.015692,-0.013367,0.035767,-0.028313
47.015714,-0.004669,0.033234,-0.032559
47.015737,0.000488,0.028748,-0.036621
47.015760,0.001770,0.021362,-0.041488
47.015782,0.000885,0.014069,-0.045601
47.015805,-0.000549,0.008911,-0.048226
47.015828,-0.006042,0.005615,-0.048917
47.015850,-0.014862,0.003052,-0.048771
47.015873,-0.021942,0.000061,-0.048281
47.015896,-0.024231,-0.003174,-0.047123
47.015918,-0.024231,-0.003998,-0.044679
47.015941,-0.021423,-0.001312,-0.042511
47.015964,-0.016998,0.003723,-0.039661
47.015986,-0.012634,0.010162,-0.036075
47.016009,-0.008453,0.015747,-0.033248
47.016032,-0.003876,0.020874,-0.031443
47.016054,-0.000793,0.026764,-0.029050
47.016077,-0.000671,0.030792,-0.024399
47.016100,-0.003235,0.030487,-0.017083
47.016122,-0.006805,0.027161,-0.009639
47.016145,-0.010010,0.024231,-0.003171
47.016168,-0.010956,0.022675,0.004400
47.016190,-0.005890,0.022949,0.012143
47.016213,0.003784,0.024353,0.018809
47.016236,0.011322,0.028381,0.025690
47.016259,0.013611,0.035126,0.033570
47.016281,0.014008,0.041870,0.041686
47.016304,0.014709,0.046753,0.049549
47.016327,0.016479,0.052521,0.054997
47.016349,0.018616,0.058899,0.058353
47.016372,0.018860,0.060547,0.061666
47.016395,0.017700,0.055328,0.063716
47.016417,0.017151,0.047485,0.063507
47.016440,0.017517,0.043945,0.061722
47.016463,0.017822,0.045837,0.058316
47.016485,0.015930,0.047363,0.054103
47.016508,0.011444,0.045990,0.049591
47.016531,0.007996,0.045502,0.043561
47.016553,0.007477,0.047821,0.036564
47.016576,0.006470,0.050354,0.030995
47.016599,0.002563,0.050385,0.027494
47.016621,-0.002472,0.049133,0.024630
47.016644,-0.004639,0.048248,0.020572
47.016667,-0.002258,0.047546,0.016117
47.016689,0.002350,0.045441,0.013065
47.016712,0.005219,0.042358,0.011627
47.016735,0.007538,0.041046,0.010640
47.016757,0.010010,0.040924,0.010275
47.016780,0.010864,0.039246,0.009962
47.016803,0.009857,0.034790,0.009365
47.016825,0.010040,0.030731,0.007868
47.016848,0.011841,0.029755,0.005551
47.016871,0.012451,0.031189,0.003992
47.016893,0.009308,0.032318,0.003385
47.016916,0.003021,0.030518,0.002291
47.016939,-0.003845,0.028992,0.001287
47.016961,-0.009491,0.030701,0.000654
47.016984,-0.012329,0.033661,-0.000592
47.017007,-0.012421,0.033142,-0.001514
47.017029,-0.012390,0.030151,-0.001693
47.017052,-0.013794,0.028259,-0.002007
47.017075,-0.015411,0.030090,-0.001735
47.017098,-0.015961,0.031494,-0.000567
47.017120,-0.015198,0.025269,0.000780
47.017143,-0.014862,0.013763,0.002824
47.017166,-0.015991,0.006287,0.005162
47.017188,-0.018036,0.004913,0.006998
47.017211,-0.019958,0.003540,0.008388
47.017234,-0.021942,-0.001831,0.009548
47.017256,-0.022186,-0.009033,0.009472
47.017279,-0.019531,-0.011627,0.007580
47.017302,-0.016815,-0.009430,0.004821
47.017324,-0.013000,-0.009949,0.001973
47.017347,-0.005859,-0.015564,0.000332
47.017370,0.000275,-0.021698,0.000430
47.017392,0.002014,-0.024414,0.000670
47.017415,0.002197,-0.024017,0.001257
47.017438,0.002136,-0.023163,0.004336
47.017460,0.001923,-0.025635,0.008832
47.017483,0.001770,-0.028442,0.012452
47.017506,0.001007,-0.028564,0.014483
47.017528,-0.000214,-0.028534,0.015439
47.017551,-0.001617,-0.032104,0.016437
47.017574,-0.006561,-0.038666,0.018311
47.017596,-0.014008,-0.045380,0.019049
47.017619,-0.019073,-0.048615,0.017920
47.017642,-0.021515,-0.048096,0.015620
47.017664,-0.021027,-0.048340,0.011551
47.017687,-0.017181,-0.050842,0.007745
47.017710,-0.011353,-0.051025,0.005690
47.017732,-0.004456,-0.049286,0.003998
47.017755,0.003326,-0.047150,0.002372
47.017778,0.010315,-0.047699,0.001790
47.017800,0.017578,-0.050995,0.001636
47.017823,0.026581,-0.055115,0.000972
47.017846,0.035034,-0.058746,-0.000924
47.017868,0.040649,-0.063385,-0.002873
47.017891,0.044525,-0.067535,-0.002073
47.017914,0.047180,-0.067261,0.000989
47.017937,0.047119,-0.063568,0.002846
47.017959,0.043793,-0.059570,0.002421
47.017982,0.039368,-0.056152,0.000713
47.018005,0.036469,-0.053284,-0.001448
47.018027,0.031769,-0.049500,-0.003740
47.018050,0.023682,-0.042877,-0.008037
47.018073,0.015106,-0.035858,-0.012996
47.018095,0.008423,-0.030365,-0.015683
47.018118,0.002716,-0.026459,-0.017139
47.018141,-0.003235,-0.022064,-0.019097
47.018163,-0.008240,-0.014130,-0.020631
47.018186,-0.010712,-0.002258,-0.019904
47.018209,-0.011169,0.007538,-0.016000
47.018231,-0.012512,0.012604,-0.009939
47.018254,-0.014252,0.015717,-0.005055
47.018277,-0.015076,0.020203,-0.001468
47.018299,-0.015442,0.024506,0.002763
47.018322,-0.015625,0.026550,0.007243
47.018345,-0.016388,0.024933,0.011314
47.018367,-0.019104,0.021210,0.015819
47.018390,-0.022430,0.017731,0.020512
47.018413,-0.025757,0.012970,0.024636
47.018435,-0.029785,0.007446,0.027733
47.018458,-0.031555,0.004272,0.029155
47.018481,-0.029266,0.002869,0.029843
47.018503,-0.025513,0.000458,0.031118
47.018526,-0.022156,-0.002869,0.031775
47.018549,-0.019043,-0.006348,0.029806
47.018571,-0.016296,-0.010132,0.026015
47.018594,-0.014343,-0.015594,0.021954
47.018617,-0.013672,-0.023743,0.017794
47.018639,-0.012146,-0.030762,0.013872
47.018662,-0.007233,-0.032288,0.010837
47.018685,0.000458,-0.030396,0.008047
47.018707,0.008881,-0.029358,0.005429
47.018730,0.018494,-0.028839,0.001959
47.018753,0.028229,-0.027679,-0.003287
47.018776,0.035950,-0.025238,-0.009232
47.018798,0.041016,-0.020905,-0.015269
47.018821,0.041321,-0.014984,-0.022268
47.018844,0.036530,-0.007477,-0.029705
47.018866,0.029694,0.001587,-0.036350
47.018889,0.021484,0.009705,-0.041780
47.018912,0.012024,0.016327,-0.046039
47.018934,0.003021,0.024170,-0.049684
47.018957,-0.003021,0.034729,-0.054482
47.018980,-0.004730,0.047363,-0.059614
47.019002,-0.003143,0.059570,-0.063402
47.019025,-0.000275,0.068390,-0.066113
47.019048,0.002472,0.073730,-0.067368
47.019070,0.004395,0.078674,-0.067546
47.019093,0.005219,0.083160,-0.068385
47.019116,0.005402,0.085175,-0.069400
47.019138,0.003265,0.084900,-0.068843
47.019161,-0.002563,0.084686,-0.066893
47.019184,-0.010162,0.088928,-0.064207
47.019206,-0.019348,0.094116,-0.060909
47.019229,-0.031830,0.093811,-0.057166
47.019252,-0.043457,0.088013,-0.053295
47.019274,-0.053284,0.083801,-0.048416
47.019297,-0.064514,0.084900,-0.043263
47.019320,-0.073853,0.086426,-0.039328
47.019342,-0.077332,0.082703,-0.036389
47.019365,-0.076324,0.075684,-0.033682
47.019388,-0.071991,0.072388,-0.029937
47.019410,-0.065216,0.072815,-0.025060
47.019433,-0.058411,0.069458,-0.021094
47.019456,-0.051239,0.060211,-0.018716
47.019478,-0.043945,0.050690,-0.016546
47.019501,-0.039856,0.045929,-0.014324
47.019524,-0.038452,0.043182,-0.013524
47.019546,-0.037323,0.036804,-0.014846
47.019569,-0.034576,0.025818,-0.017677
47.019592,-0.029175,0.015198,-0.019175
47.019615,-0.019867,0.007660,-0.019230
47.019637,-0.008575,0.002655,-0.019454
47.019660,0.002502,-0.002594,-0.020140
47.019683,0.012268,-0.010437,-0.020514
47.019705,0.020569,-0.021240,-0.020221
47.019728,0.028015,-0.032990,-0.018987
47.019751,0.034668,-0.044037,-0.017350
47.019773,0.039551,-0.053711,-0.015250
47.019796,0.042633,-0.062592,-0.011658
47.019819,0.045197,-0.072479,-0.007995
47.019841,0.046509,-0.081940,-0.005775
47.019864,0.045654,-0.090027,-0.005147
47.019887,0.043610,-0.097870,-0.006143
47.019909,0.043793,-0.106781,-0.007768
47.019932,0.044434,-0.115326,-0.006477
47.019955,0.045227,-0.121277,-0.003531
47.019977,0.046783,-0.124084,0.000270
47.020000,0.050232,-0.124817,0.004096
47.020023,0.055389,-0.126129,0.005604
47.020045,0.061096,-0.128906,0.004779
47.020068,0.063507,-0.132416,0.003919
47.020091,0.060822,-0.134308,0.002565
47.020113,0.056305,-0.132416,0.000426
47.020136,0.051575,-0.126251,-0.000991
47.020159,0.045776,-0.118500,-0.001976
47.020181,0.039642,-0.110992,-0.002763
47.020204,0.033997,-0.104004,-0.004261
47.020227,0.027405,-0.097321,-0.007236
47.020249,0.019836,-0.090515,-0.008885
47.020272,0.012756,-0.083740,-0.007671
47.020295,0.005951,-0.078369,-0.006299
47.020317,-0.000153,-0.075012,-0.006456
47.020340,-0.004486,-0.073517,-0.006954
47.020363,-0.006134,-0.071777,-0.006781
47.020385,-0.007080,-0.066895,-0.004852
47.020408,-0.007507,-0.059540,-0.003259
47.020431,-0.007599,-0.052856,-0.001864
47.020454,-0.007477,-0.048676,0.002217
47.020476,-0.008179,-0.046021,0.008673
47.020499,-0.011932,-0.044464,0.015269
47.020522,-0.017914,-0.044495,0.021553
47.020544,-0.022766,-0.047424,0.027110
47.020567,-0.027161,-0.051666,0.031555
47.020590,-0.031433,-0.055847,0.034458
47.020612,-0.033295,-0.058624,0.035783
47.020635,-0.030701,-0.061493,0.037023
47.020658,-0.024933,-0.063171,0.040036
47.020680,-0.017731,-0.064697,0.042359
47.020703,-0.010315,-0.066315,0.041582
47.020726,-0.003235,-0.068237,0.039653
47.020748,0.002777,-0.069305,0.038056
47.020771,0.007416,-0.069427,0.036908
47.020794,0.013306,-0.072357,0.037165
47.020816,0.021667,-0.079285,0.039303
47.020839,0.028412,-0.087097,0.042953
47.020862,0.032257,-0.089478,0.046968
47.020884,0.034637,-0.086182,0.049579
47.020907,0.036652,-0.080963,0.049553
47.020930,0.039673,-0.077179,0.048104
47.020952,0.042908,-0.074463,0.046288
47.020975,0.042084,-0.070618,0.044482
47.020998,0.037231,-0.064575,0.043382
47.021020,0.029968,-0.056152,0.043232
47.021043,0.019562,-0.046051,0.042881
47.021066,0.008789,-0.036255,0.042142
47.021088,0.000671,-0.028473,0.042082
47.021111,-0.007446,-0.021820,0.043028
47.021134,-0.016846,-0.014221,0.044622
47.021156,-0.025269,-0.005859,0.046285
47.021179,-0.031342,0.004028,0.047529
47.021202,-0.037537,0.015991,0.049857
47.021224,-0.043427,0.028442,0.052461
47.021247,-0.047607,0.039825,0.054304
47.021270,-0.050323,0.048615,0.056095
47.021293,-0.052704,0.054932,0.056900
47.021315,-0.052307,0.061493,0.053808
47.021338,-0.048004,0.068481,0.047674
47.021361,-0.042236,0.073975,0.040843
47.021383,-0.037720,0.079834,0.034482
47.021406,-0.036255,0.086456,0.029708
47.021429,-0.038422,0.090118,0.025619
47.021451,-0.040649,0.088654,0.020205
47.021474,-0.044037,0.084656,0.016090
47.021497,-0.051544,0.083130,0.013671
47.021519,-0.059235,0.085266,0.010392
47.021542,-0.062958,0.084686,0.007666
47.021565,-0.066803,0.077911,0.007768
47.021587,-0.070557,0.070221,0.007687
47.021610,-0.071472,0.066772,0.006423
47.021633,-0.070953,0.062073,0.004127
47.021655,-0.070038,0.051849,0.000587
47.021678,-0.069092,0.036469,-0.001906
47.021701,-0.066986,0.021851,-0.003747
47.021723,-0.062897,0.012421,-0.006170
47.021746,-0.059906,0.005341,-0.006923
47.021769,-0.060120,-0.004730,-0.005311
47.021791,-0.058014,-0.015869,-0.003765
47.021814,-0.050110,-0.024506,-0.002568
47.021837,-0.040771,-0.032013,-0.001156
47.021859,-0.031708,-0.039612,0.000167
47.021882,-0.019775,-0.049011,0.001750
47.021905,-0.004303,-0.060516,0.003094
47.021927,0.009338,-0.071228,0.004414
47.021950,0.018127,-0.079865,0.005890
47.021973,0.025574,-0.087891,0.006272
47.021995,0.033569,-0.093903,0.006408
47.022018,0.039459,-0.098236,0.007715
47.022041,0.044220,-0.102234,0.008645
47.022063,0.049469,-0.105347,0.008787
47.022086,0.054657,-0.107788,0.008194
47.022109,0.059052,-0.110443,0.006662
47.022132,0.062531,-0.111115,0.005297
47.022154,0.063690,-0.108856,0.003752
47.022177,0.063843,-0.106628,-0.000688
47.022200,0.064026,-0.103760,-0.006588
47.022222,0.063416,-0.099518,-0.011009
47.022245,0.061401,-0.094299,-0.012896
47.022268,0.059143,-0.087402,-0.012166
47.022290,0.057739,-0.080200,-0.010562
47.022313,0.057556,-0.074036,-0.010391
47.022336,0.055847,-0.065277,-0.010291
47.022358,0.054413,-0.054138,-0.010585
47.022381,0.055695,-0.043365,-0.011633
47.022404,0.058105,-0.033936,-0.012387
47.022426,0.057220,-0.026123,-0.011579
47.022449,0.053375,-0.019958,-0.009324
47.022472,0.048523,-0.013184,-0.005187
47.022494,0.043335,-0.006256,-0.000396
47.022517,0.037994,-0.003784,0.003270
47.022540,0.033997,-0.005768,0.005601
47.022562,0.031769,-0.009125,0.007209
47.022585,0.028809,-0.009308,0.009092
47.022608,0.023590,-0.002838,0.011436
47.022630,0.019348,0.004883,0.012685
47.022653,0.018066,0.007782,0.012431
47.022676,0.018829,0.008026,0.010852
47.022698,0.019684,0.009033,0.008155
47.022721,0.020416,0.010681,0.005546
47.022744,0.018127,0.010254,0.005622
47.022766,0.013489,0.006104,0.007035
47.022789,0.009094,-0.001160,0.008371
47.022812,0.004517,-0.007751,0.009197
47.022834,-0.000610,-0.014343,0.008036
47.022857,-0.004120,-0.021240,0.005751
47.022880,-0.006042,-0.026581,0.004302
47.022902,-0.007599,-0.029388,0.002700
47.022925,-0.006622,-0.032349,-0.000093
47.022948,-0.001648,-0.034027,-0.003221
47.022971,0.004578,-0.033386,-0.005850
47.022993,0.012604,-0.033417,-0.007929
47.023016,0.021667,-0.036377,-0.009378
47.023039,0.029053,-0.043213,-0.012498
47.023061,0.035706,-0.050140,-0.016892
47.023084,0.042847,-0.050323,-0.020038
47.023107,0.048981,-0.044922,-0.022694
47.023129,0.051331,-0.038818,-0.024395
47.023152,0.048553,-0.033264,-0.023934
47.023175,0.044159,-0.027710,-0.023204
47.023197,0.039673,-0.021881,-0.021634
47.023220,0.028839,-0.015594,-0.018293
47.023243,0.012695,-0.009460,-0.016676
47.023265,-0.001404,-0.003998,-0.016042
47.023288,-0.014862,0.000488,-0.013441
47.023311,-0.029083,0.004974,-0.011223
47.023333,-0.037476,0.009247,-0.010994
47.023356,-0.041718,0.014771,-0.010232
47.023379,-0.046875,0.022095,-0.008671
47.023401,-0.051086,0.031616,-0.006119
47.023424,-0.054413,0.044586,-0.002907
47.023447,-0.058990,0.058929,-0.001066
47.023469,-0.063293,0.071747,0.000178
47.023492,-0.069000,0.081787,0.002626
47.023515,-0.077087,0.089783,0.004326
47.023537,-0.084351,0.096680,0.004217
47.023560,-0.090698,0.102417,0.003538
47.023583,-0.095337,0.106750,0.002465
47.023605,-0.097046,0.110962,0.001598
47.023628,-0.095673,0.115997,-0.000698
47.023651,-0.091980,0.119934,-0.004215
47.023673,-0.086853,0.121979,-0.006831
47.023696,-0.082855,0.123840,-0.008830
47.023719,-0.079102,0.128174,-0.011323
47.023741,-0.072571,0.132874,-0.013422
47.023764,-0.066681,0.134796,-0.014178
47.023787,-0.062897,0.134796,-0.014701
47.023810,-0.059570,0.137115,-0.014764
47.023832,-0.053040,0.140686,-0.015362
47.023855,-0.044952,0.139862,-0.015347
47.023878,-0.041138,0.131226,-0.014174
47.023900,-0.042877,0.117462,-0.013751
47.023923,-0.042847,0.103119,-0.014118
47.023946,-0.039703,0.091125,-0.013098
47.023968,-0.035309,0.079193,-0.012488
47.023991,-0.028046,0.066376,-0.012687
47.024014,-0.017578,0.054047,-0.012107
47.024036,-0.005951,0.042725,-0.011723
47.024059,0.007019,0.031891,-0.012476
47.024082,0.020264,0.020874,-0.013598
47.024104,0.033020,0.009155,-0.015273
47.024127,0.045624,-0.002319,-0.017761
47.024150,0.055450,-0.012512,-0.020919
47.024172,0.061615,-0.022034,-0.023659
47.024195,0.065399,-0.033539,-0.022879
47.024218,0.067993,-0.045441,-0.019237
47.024240,0.068970,-0.056793,-0.015403
47.024263,0.067780,-0.065216,-0.012435
47.024286,0.065063,-0.070190,-0.010224
47.024308,0.061127,-0.074188,-0.007577
47.024331,0.056122,-0.077332,-0.005023
47.024354,0.052582,-0.077301,-0.004117
47.024376,0.051392,-0.073944,-0.002756
47.024399,0.049866,-0.069611,-0.000628
47.024422,0.044067,-0.065369,0.000610
47.024444,0.036102,-0.062225,0.001580
47.024467,0.029877,-0.059479,0.003042
47.024490,0.025696,-0.056061,0.003067
47.024512,0.020691,-0.053223,0.002399
47.024535,0.013855,-0.050812,0.002796
47.024558,0.007324,-0.047333,0.004291
47.024580,0.002197,-0.044006,0.007178
47.024603,-0.002228,-0.040955,0.009293
47.024626,-0.004120,-0.037048,0.008308
47.024649,-0.003296,-0.031219,0.008132
47.024671,-0.001404,-0.022919,0.010117
47.024694,0.000336,-0.012177,0.011281
47.024717,0.000305,-0.002136,0.011872
47.024739,-0.001221,0.004211,0.012404
47.024762,-0.001923,0.006195,0.012411
47.024785,-0.002716,0.004883,0.013287
47.024807,-0.006256,0.003052,0.014477
47.024830,-0.010101,0.001892,0.014418
47.024853,-0.011047,-0.000916,0.014816
47.024875,-0.010071,-0.005951,0.016004
47.024898,-0.008514,-0.011353,0.016044
47.024921,-0.004791,-0.016388,0.015033
47.024943,0.000580,-0.022034,0.014118
47.024966,0.003967,-0.029205,0.013936
47.024989,0.006531,-0.038879,0.014798
47.025011,0.010468,-0.049652,0.017077
47.025034,0.012268,-0.059692,0.020193
47.025057,0.011322,-0.067871,0.022359
47.025079,0.010864,-0.072205,0.022889
47.025102,0.010620,-0.073517,0.022791
47.025125,0.009308,-0.074585,0.023598
47.025147,0.009521,-0.074951,0.024668
47.025170,0.008942,-0.074066,0.025407
47.025193,0.006256,-0.073669,0.025155
47.025215,0.004425,-0.077271,0.024921
47.025238,0.004303,-0.085785,0.025810
47.025261,0.003326,-0.095154,0.027481
47.025283,0.002930,-0.098572,0.027746
47.025306,0.003235,-0.095642,0.027550
47.025329,0.001678,-0.090240,0.029443
47.025351,-0.001678,-0.084595,0.032361
47.025374,-0.004456,-0.077087,0.032925
47.025397,-0.007294,-0.067596,0.031547
47.025420,-0.012115,-0.055817,0.030997
47.025442,-0.018982,-0.043976,0.032384
47.025465,-0.026672,-0.032593,0.033805
47.025488,-0.034882,-0.021484,0.032928
47.025510,-0.042786,-0.012451,0.030700
47.025533,-0.048004,-0.005310,0.029709
47.025556,-0.052307,0.002655,0.029909
47.025578,-0.055054,0.012573,0.028199
47.025601,-0.054932,0.023529,0.025035
47.025624,-0.052307,0.034790,0.020814
47.025646,-0.048126,0.044098,0.015826
47.025669,-0.045502,0.051178,0.012469
47.025692,-0.045471,0.057922,0.009097
47.025714,-0.047485,0.064453,0.004581
47.025737,-0.048584,0.072357,-0.000559
47.025760,-0.048645,0.081787,-0.005267
47.025782,-0.047150,0.091034,-0.008635
47.025805,-0.044708,0.100281,-0.009134
47.025828,-0.043427,0.111237,-0.008364
47.025850,-0.045471,0.119171,-0.007638
47.025873,-0.050598,0.121216,-0.007559
47.025896,-0.054962,0.119690,-0.010748
47.025918,-0.054413,0.119354,-0.016462
47.025941,-0.051453,0.120361,-0.020085
47.025964,-0.048615,0.119171,-0.022599
47.025986,-0.044556,0.111420,-0.026100
47.026009,-0.036591,0.102234,-0.030634
47.026032,-0.024658,0.099915,-0.036774
47.026054,-0.010864,0.101624,-0.044453
47.026077,0.002991,0.101166,-0.052540
47.026100,0.015991,0.096619,-0.060137
47.026122,0.026825,0.089783,-0.064599
47.026145,0.032562,0.082947,-0.063550
47.026168,0.035522,0.075378,-0.060268
47.026190,0.037445,0.062286,-0.056734
47.026213,0.040344,0.045532,-0.054608
47.026236,0.044342,0.031616,-0.054244
47.026259,0.048859,0.020721,-0.053610
47.026281,0.053070,0.011963,-0.050413
47.026304,0.057953,0.005035,-0.045938
47.026327,0.063232,-0.002655,-0.041223
47.026349,0.067963,-0.011078,-0.036636
47.026372,0.072845,-0.017029,-0.032615
47.026395,0.076630,-0.021606,-0.027753
47.026417,0.079010,-0.024017,-0.022875
47.026440,0.079071,-0.022583,-0.019272
47.026463,0.075806,-0.020081,-0.016002
47.026485,0.071442,-0.017181,-0.013299
47.026508,0.068298,-0.013794,-0.012972
